timestamp_utc,imb_eur_per_mwh,bal_up_eur_per_mwh,bal_down_eur_per_mwh
2023-03-08 21:00:00+00:00,104.0,128.82,104.0
2023-03-08 22:00:00+00:00,104.0,119.0,104.0
2023-03-08 23:00:00+00:00,103.0,113.66,103.0
2023-03-09 00:00:00+00:00,104.0,111.39,104.0
2023-03-09 01:00:00+00:00,104.0,111.02,104.0
2023-03-09 02:00:00+00:00,113.0,113.0,109.38
2023-03-09 03:00:00+00:00,113.0,113.0,111.22
2023-03-09 04:00:00+00:00,113.02,113.02,113.02
2023-03-09 05:00:00+00:00,137.39,137.39,137.39
2023-03-09 06:00:00+00:00,106.1,150.0,106.1
2023-03-09 07:00:00+00:00,104.0,159.06,104.0
2023-03-09 08:00:00+00:00,104.0,150.93,104.0
2023-03-09 09:00:00+00:00,165.0,165.0,142.36
2023-03-09 10:00:00+00:00,165.0,165.0,131.81
2023-03-09 11:00:00+00:00,122.5,122.5,122.0
2023-03-09 12:00:00+00:00,116.45,116.45,116.45
2023-03-09 13:00:00+00:00,116.19,116.19,116.19
2023-03-09 14:00:00+00:00,165.0,165.0,116.72
2023-03-09 15:00:00+00:00,537.55,537.55,118.36
2023-03-09 16:00:00+00:00,537.55,537.55,135.85
2023-03-09 17:00:00+00:00,211.5,211.5,147.22
2023-03-09 18:00:00+00:00,215.02,215.02,145.04
2023-03-09 19:00:00+00:00,155.0,155.0,135.1
2023-03-09 20:00:00+00:00,125.09,125.09,125.09
2023-03-09 21:00:00+00:00,108.0,123.82,108.0
2023-03-09 22:00:00+00:00,109.7,109.7,109.7
2023-03-09 23:00:00+00:00,102.89,102.89,102.89
2023-03-10 00:00:00+00:00,100.68,100.68,100.68
2023-03-10 01:00:00+00:00,104.5,104.5,99.06
2023-03-10 02:00:00+00:00,105.0,105.0,98.84
2023-03-10 03:00:00+00:00,105.0,105.0,99.09
2023-03-10 04:00:00+00:00,105.0,105.0,105.0
2023-03-10 05:00:00+00:00,119.81,119.81,119.81
2023-03-10 06:00:00+00:00,136.91,136.91,136.91
2023-03-10 07:00:00+00:00,140.91,140.91,140.91
2023-03-10 08:00:00+00:00,136.61,136.61,136.61
2023-03-10 09:00:00+00:00,132.0,132.0,131.89
2023-03-10 10:00:00+00:00,132.0,132.0,125.1
2023-03-10 11:00:00+00:00,119.59,119.59,116.42
2023-03-10 12:00:00+00:00,118.5,118.5,112.84
2023-03-10 13:00:00+00:00,114.91,114.91,114.91
2023-03-10 14:00:00+00:00,112.62,112.62,112.62
2023-03-10 15:00:00+00:00,110.1,110.1,110.1
2023-03-10 16:00:00+00:00,129.34,129.34,129.34
2023-03-10 17:00:00+00:00,135.48,135.48,135.48
2023-03-10 18:00:00+00:00,133.92,133.92,133.92
2023-03-10 19:00:00+00:00,115.41,115.41,115.41
2023-03-10 20:00:00+00:00,110.59,110.59,108.96
2023-03-10 21:00:00+00:00,102.03,102.03,100.35
2023-03-10 22:00:00+00:00,87.59,87.59,87.59
2023-03-10 23:00:00+00:00,97.01,97.01,70.22
2023-03-11 00:00:00+00:00,50.39,95.0,50.39
2023-03-11 01:00:00+00:00,50.38,73.08,50.38
2023-03-11 02:00:00+00:00,79.94,82.42,79.94
2023-03-11 03:00:00+00:00,97.01,97.01,80.62
2023-03-11 04:00:00+00:00,97.01,97.01,96.18
2023-03-11 05:00:00+00:00,100.0,104.24,100.0
2023-03-11 06:00:00+00:00,111.5,111.5,110.09
2023-03-11 07:00:00+00:00,114.01,114.01,114.01
2023-03-11 08:00:00+00:00,118.0,118.0,106.37
2023-03-11 09:00:00+00:00,118.0,118.0,93.81
2023-03-11 10:00:00+00:00,118.0,118.0,81.95
2023-03-11 11:00:00+00:00,106.29,106.29,78.66
2023-03-11 12:00:00+00:00,94.0,94.0,60.0
2023-03-11 13:00:00+00:00,94.0,94.0,60.38
2023-03-11 14:00:00+00:00,81.23,81.23,81.23
2023-03-11 15:00:00+00:00,83.0,98.02,83.0
2023-03-11 16:00:00+00:00,88.5,106.45,88.5
2023-03-11 17:00:00+00:00,95.0,114.53,95.0
2023-03-11 18:00:00+00:00,95.0,110.43,95.0
2023-03-11 19:00:00+00:00,90.0,106.03,90.0
2023-03-11 20:00:00+00:00,85.0,103.42,85.0
2023-03-11 21:00:00+00:00,96.5,101.19,96.5
2023-03-11 22:00:00+00:00,97.04,97.04,97.04
2023-03-11 23:00:00+00:00,107.2,107.2,107.2
2023-03-12 00:00:00+00:00,101.05,101.05,101.05
2023-03-12 01:00:00+00:00,100.97,100.97,100.97
2023-03-12 02:00:00+00:00,90.43,90.43,90.43
2023-03-12 03:00:00+00:00,91.81,91.81,91.81
2023-03-12 04:00:00+00:00,92.08,92.08,92.08
2023-03-12 05:00:00+00:00,90.81,90.81,90.81
2023-03-12 06:00:00+00:00,97.0,97.0,89.05
2023-03-12 07:00:00+00:00,97.0,97.0,90.27
2023-03-12 08:00:00+00:00,97.0,97.0,93.98
2023-03-12 09:00:00+00:00,97.0,97.0,92.0
2023-03-12 10:00:00+00:00,74.0,87.79,74.0
2023-03-12 11:00:00+00:00,55.0,80.4,55.0
2023-03-12 12:00:00+00:00,35.0,68.96,35.0
2023-03-12 13:00:00+00:00,35.0,70.0,35.0
2023-03-12 14:00:00+00:00,35.0,74.9,35.0
2023-03-12 15:00:00+00:00,99.0,99.0,66.78
2023-03-12 16:00:00+00:00,112.0,112.0,100.91
2023-03-12 17:00:00+00:00,119.85,119.85,119.85
2023-03-12 18:00:00+00:00,117.69,117.69,117.69
2023-03-12 19:00:00+00:00,105.85,105.85,105.85
2023-03-12 20:00:00+00:00,81.0,101.44,81.0
2023-03-12 21:00:00+00:00,89.0,94.87,89.0
2023-03-12 22:00:00+00:00,80.55,80.55,80.55
2023-03-12 23:00:00+00:00,58.9,58.9,45.99
2023-03-13 00:00:00+00:00,49.0,49.0,37.09
2023-03-13 01:00:00+00:00,25.0,33.36,25.0
2023-03-13 02:00:00+00:00,16.89,16.89,16.89
2023-03-13 03:00:00+00:00,7.51,7.51,7.51
2023-03-13 04:00:00+00:00,15.0,16.89,15.0
2023-03-13 05:00:00+00:00,20.9,38.49,20.9
2023-03-13 06:00:00+00:00,74.0,77.71,74.0
2023-03-13 07:00:00+00:00,50.17,79.81,50.17
2023-03-13 08:00:00+00:00,25.0,42.46,25.0
2023-03-13 09:00:00+00:00,8.0,30.51,8.0
2023-03-13 10:00:00+00:00,6.72,22.32,6.72
2023-03-13 11:00:00+00:00,-1.0,2.07,-1.0
2023-03-13 12:00:00+00:00,-10.08,-0.02,-10.08
2023-03-13 13:00:00+00:00,-7.0,-0.03,-7.0
2023-03-13 14:00:00+00:00,-0.14,0.26,-0.14
2023-03-13 15:00:00+00:00,8.0,9.03,8.0
2023-03-13 16:00:00+00:00,30.0,53.37,30.0
2023-03-13 17:00:00+00:00,15.7,88.59,15.7
2023-03-13 18:00:00+00:00,15.7,91.38,15.7
2023-03-13 19:00:00+00:00,1.22,78.96,1.22
2023-03-13 20:00:00+00:00,-1.5,52.94,-1.5
2023-03-13 21:00:00+00:00,-1.34,35.45,-1.34
2023-03-13 22:00:00+00:00,-8.0,23.32,-8.0
2023-03-13 23:00:00+00:00,44.91,44.91,9.57
2023-03-14 00:00:00+00:00,50.0,50.0,4.46
2023-03-14 01:00:00+00:00,50.0,50.0,-2.01
2023-03-14 02:00:00+00:00,-2.0,1.95,-2.0
2023-03-14 03:00:00+00:00,42.0,42.0,3.64
2023-03-14 04:00:00+00:00,41.0,41.0,9.8
2023-03-14 05:00:00+00:00,79.0,79.0,42.6
2023-03-14 06:00:00+00:00,108.5,108.5,90.42
2023-03-14 07:00:00+00:00,108.5,108.5,94.84
2023-03-14 08:00:00+00:00,108.5,108.5,83.37
2023-03-14 09:00:00+00:00,73.78,73.78,73.78
2023-03-14 10:00:00+00:00,60.94,60.94,60.94
2023-03-14 11:00:00+00:00,53.26,53.26,53.26
2023-03-14 12:00:00+00:00,59.6,59.6,59.6
2023-03-14 13:00:00+00:00,65.45,65.45,65.45
2023-03-14 14:00:00+00:00,59.82,59.82,59.82
2023-03-14 15:00:00+00:00,78.83,78.83,78.83
2023-03-14 16:00:00+00:00,99.91,99.91,99.91
2023-03-14 17:00:00+00:00,98.5,104.06,98.5
2023-03-14 18:00:00+00:00,107.46,107.46,104.04
2023-03-14 19:00:00+00:00,99.25,99.25,99.25
2023-03-14 20:00:00+00:00,99.06,99.06,99.06
2023-03-14 21:00:00+00:00,100.0,100.0,99.07
2023-03-14 22:00:00+00:00,100.79,100.79,98.25
2023-03-14 23:00:00+00:00,89.0,105.42,89.0
2023-03-15 00:00:00+00:00,89.0,104.32,89.0
2023-03-15 01:00:00+00:00,88.22,100.74,88.22
2023-03-15 02:00:00+00:00,88.22,104.17,88.22
2023-03-15 03:00:00+00:00,88.22,104.62,88.22
2023-03-15 04:00:00+00:00,88.22,108.07,88.22
2023-03-15 05:00:00+00:00,96.0,116.23,96.0
2023-03-15 06:00:00+00:00,100.0,140.4,100.0
2023-03-15 07:00:00+00:00,102.5,148.68,102.5
2023-03-15 08:00:00+00:00,101.0,111.63,101.0
2023-03-15 09:00:00+00:00,92.5,103.27,92.5
2023-03-15 10:00:00+00:00,80.5,95.94,80.5
2023-03-15 11:00:00+00:00,81.0,90.85,81.0
2023-03-15 12:00:00+00:00,75.0,90.84,75.0
2023-03-15 13:00:00+00:00,75.0,93.41,75.0
2023-03-15 14:00:00+00:00,76.0,94.5,76.0
2023-03-15 15:00:00+00:00,82.5,101.05,82.5
2023-03-15 16:00:00+00:00,16.0,111.3,16.0
2023-03-15 17:00:00+00:00,26.86,114.55,26.86
2023-03-15 18:00:00+00:00,112.81,112.81,112.81
2023-03-15 19:00:00+00:00,109.69,109.69,109.69
2023-03-15 20:00:00+00:00,110.62,110.62,110.62
2023-03-15 21:00:00+00:00,29.55,111.91,29.55
2023-03-15 22:00:00+00:00,15.0,112.29,15.0
2023-03-15 23:00:00+00:00,20.0,107.48,20.0
2023-03-16 00:00:00+00:00,96.0,107.61,96.0
2023-03-16 01:00:00+00:00,91.5,103.8,91.5
2023-03-16 02:00:00+00:00,77.0,100.0,77.0
2023-03-16 03:00:00+00:00,75.0,98.07,75.0
2023-03-16 04:00:00+00:00,89.42,103.86,89.42
2023-03-16 05:00:00+00:00,96.0,130.32,96.0
2023-03-16 06:00:00+00:00,142.35,142.35,98.5
2023-03-16 07:00:00+00:00,138.03,138.03,138.03
2023-03-16 08:00:00+00:00,117.12,117.12,117.12
2023-03-16 09:00:00+00:00,90.0,103.2,90.0
2023-03-16 10:00:00+00:00,69.0,91.51,69.0
2023-03-16 11:00:00+00:00,0.0,85.4,0.0
2023-03-16 12:00:00+00:00,-14.1,78.49,-14.1
2023-03-16 13:00:00+00:00,-5.0,80.48,-5.0
2023-03-16 14:00:00+00:00,29.0,84.89,29.0
2023-03-16 15:00:00+00:00,34.0,93.29,34.0
2023-03-16 16:00:00+00:00,97.75,97.75,97.75
2023-03-16 17:00:00+00:00,100.99,100.99,100.99
2023-03-16 18:00:00+00:00,99.52,99.52,99.52
2023-03-16 19:00:00+00:00,78.0,96.0,78.0
2023-03-16 20:00:00+00:00,77.24,88.5,77.24
2023-03-16 21:00:00+00:00,65.5,86.07,65.5
2023-03-16 22:00:00+00:00,22.5,77.87,22.5
2023-03-16 23:00:00+00:00,22.7,48.45,22.7
2023-03-17 00:00:00+00:00,49.97,49.97,49.97
2023-03-17 01:00:00+00:00,50.06,50.06,50.06
2023-03-17 02:00:00+00:00,50.5,59.93,50.5
2023-03-17 03:00:00+00:00,25.0,62.79,25.0
2023-03-17 04:00:00+00:00,25.0,81.59,25.0
2023-03-17 05:00:00+00:00,25.0,91.82,25.0
2023-03-17 06:00:00+00:00,84.0,93.83,84.0
2023-03-17 07:00:00+00:00,96.24,96.24,96.24
2023-03-17 08:00:00+00:00,90.29,90.29,90.29
2023-03-17 09:00:00+00:00,84.04,84.04,84.04
2023-03-17 10:00:00+00:00,79.95,79.95,79.95
2023-03-17 11:00:00+00:00,97.0,97.0,75.76
2023-03-17 12:00:00+00:00,102.0,102.0,74.05
2023-03-17 13:00:00+00:00,88.05,88.05,88.05
2023-03-17 14:00:00+00:00,97.16,97.16,97.16
2023-03-17 15:00:00+00:00,109.54,109.54,109.54
2023-03-17 16:00:00+00:00,105.79,105.79,105.79
2023-03-17 17:00:00+00:00,107.41,107.41,107.41
2023-03-17 18:00:00+00:00,104.86,104.86,104.86
2023-03-17 19:00:00+00:00,101.62,101.62,101.62
2023-03-17 20:00:00+00:00,100.34,100.34,100.34
2023-03-17 21:00:00+00:00,100.36,100.36,100.36
2023-03-17 22:00:00+00:00,99.7,99.7,99.7
2023-03-17 23:00:00+00:00,106.35,106.35,106.35
2023-03-18 00:00:00+00:00,98.25,98.25,98.25
2023-03-18 01:00:00+00:00,96.84,96.84,96.84
2023-03-18 02:00:00+00:00,87.55,95.0,87.55
2023-03-18 03:00:00+00:00,87.55,96.18,87.55
2023-03-18 04:00:00+00:00,99.8,99.8,99.8
2023-03-18 05:00:00+00:00,201.48,201.48,103.5
2023-03-18 06:00:00+00:00,105.43,105.43,105.43
2023-03-18 07:00:00+00:00,100.74,100.74,100.74
2023-03-18 08:00:00+00:00,102.65,102.65,102.65
2023-03-18 09:00:00+00:00,97.0,97.0,97.0
2023-03-18 10:00:00+00:00,91.14,91.14,91.14
2023-03-18 11:00:00+00:00,84.06,84.06,84.06
2023-03-18 12:00:00+00:00,80.42,80.42,80.42
2023-03-18 13:00:00+00:00,80.0,87.52,80.0
2023-03-18 14:00:00+00:00,92.08,92.08,92.08
2023-03-18 15:00:00+00:00,104.43,104.43,104.43
2023-03-18 16:00:00+00:00,130.74,130.74,130.74
2023-03-18 17:00:00+00:00,156.95,156.95,156.95
2023-03-18 18:00:00+00:00,169.54,169.54,169.54
2023-03-18 19:00:00+00:00,144.15,144.15,144.15
2023-03-18 20:00:00+00:00,227.54,227.54,132.92
2023-03-18 21:00:00+00:00,129.95,129.95,129.95
2023-03-18 22:00:00+00:00,118.46,118.46,118.46
2023-03-18 23:00:00+00:00,88.5,110.03,88.5
2023-03-19 00:00:00+00:00,88.5,106.0,88.5
2023-03-19 01:00:00+00:00,90.0,99.6,90.0
2023-03-19 02:00:00+00:00,90.0,99.18,90.0
2023-03-19 03:00:00+00:00,87.5,98.74,87.5
2023-03-19 04:00:00+00:00,87.5,103.36,87.5
2023-03-19 05:00:00+00:00,84.5,100.0,84.5
2023-03-19 06:00:00+00:00,83.0,102.45,83.0
2023-03-19 07:00:00+00:00,83.0,101.44,83.0
2023-03-19 08:00:00+00:00,83.0,102.26,83.0
2023-03-19 09:00:00+00:00,85.0,100.41,85.0
2023-03-19 10:00:00+00:00,88.5,99.18,88.5
2023-03-19 11:00:00+00:00,97.39,97.39,97.39
2023-03-19 12:00:00+00:00,94.5,94.5,94.04
2023-03-19 13:00:00+00:00,95.01,95.01,95.01
2023-03-19 14:00:00+00:00,268.64,268.64,98.67
2023-03-19 15:00:00+00:00,106.09,106.09,106.09
2023-03-19 16:00:00+00:00,133.17,133.17,133.17
2023-03-19 17:00:00+00:00,90.5,145.0,90.5
2023-03-19 18:00:00+00:00,90.5,152.91,90.5
2023-03-19 19:00:00+00:00,144.71,144.71,144.71
2023-03-19 20:00:00+00:00,135.27,135.27,135.27
2023-03-19 21:00:00+00:00,132.9,132.9,132.9
2023-03-19 22:00:00+00:00,130.0,130.0,130.0
2023-03-19 23:00:00+00:00,124.0,124.0,124.0
2023-03-20 00:00:00+00:00,90.0,114.94,90.0
2023-03-20 01:00:00+00:00,85.0,113.06,85.0
2023-03-20 02:00:00+00:00,80.0,110.18,80.0
2023-03-20 03:00:00+00:00,80.0,104.62,80.0
2023-03-20 04:00:00+00:00,86.0,116.4,86.0
2023-03-20 05:00:00+00:00,86.0,132.51,86.0
2023-03-20 06:00:00+00:00,148.43,148.43,148.43
2023-03-20 07:00:00+00:00,144.94,144.94,144.94
2023-03-20 08:00:00+00:00,134.26,134.26,134.26
2023-03-20 09:00:00+00:00,117.48,117.48,117.48
2023-03-20 10:00:00+00:00,105.0,105.0,104.39
2023-03-20 11:00:00+00:00,99.68,99.68,99.68
2023-03-20 12:00:00+00:00,98.08,98.08,98.08
2023-03-20 13:00:00+00:00,98.01,98.01,98.01
2023-03-20 14:00:00+00:00,99.64,99.64,99.64
2023-03-20 15:00:00+00:00,102.43,102.43,102.43
2023-03-20 16:00:00+00:00,201.48,201.48,132.82
2023-03-20 17:00:00+00:00,286.64,286.64,150.96
2023-03-20 18:00:00+00:00,235.75,235.75,165.47
2023-03-20 19:00:00+00:00,152.36,152.36,152.36
2023-03-20 20:00:00+00:00,107.05,135.49,107.05
2023-03-20 21:00:00+00:00,127.5,127.5,127.5
2023-03-20 22:00:00+00:00,117.04,117.04,117.04
2023-03-20 23:00:00+00:00,120.79,120.79,120.79
2023-03-21 00:00:00+00:00,112.28,112.28,112.28
2023-03-21 01:00:00+00:00,111.56,111.56,111.56
2023-03-21 02:00:00+00:00,145.6,145.6,108.65
2023-03-21 03:00:00+00:00,110.0,110.0,110.0
2023-03-21 04:00:00+00:00,118.21,118.21,118.21
2023-03-21 05:00:00+00:00,129.81,129.81,129.81
2023-03-21 06:00:00+00:00,145.49,145.49,145.49
2023-03-21 07:00:00+00:00,143.45,143.45,143.45
2023-03-21 08:00:00+00:00,128.53,128.53,128.53
2023-03-21 09:00:00+00:00,115.0,115.0,115.0
2023-03-21 10:00:00+00:00,107.0,107.0,106.67
2023-03-21 11:00:00+00:00,110.0,110.0,101.91
2023-03-21 12:00:00+00:00,110.0,110.0,99.48
2023-03-21 13:00:00+00:00,110.0,110.0,96.09
2023-03-21 14:00:00+00:00,102.5,102.5,95.34
2023-03-21 15:00:00+00:00,108.0,108.0,98.78
2023-03-21 16:00:00+00:00,108.0,108.0,103.31
2023-03-21 17:00:00+00:00,115.0,115.0,106.24
2023-03-21 18:00:00+00:00,112.0,112.0,97.37
2023-03-21 19:00:00+00:00,110.0,110.0,94.05
2023-03-21 20:00:00+00:00,98.0,98.0,92.04
2023-03-21 21:00:00+00:00,93.5,93.5,90.01
2023-03-21 22:00:00+00:00,87.47,87.47,87.47
2023-03-21 23:00:00+00:00,77.06,77.06,77.06
2023-03-22 00:00:00+00:00,73.19,73.19,73.19
2023-03-22 01:00:00+00:00,73.39,73.39,73.39
2023-03-22 02:00:00+00:00,68.0,69.03,68.0
2023-03-22 03:00:00+00:00,33.0,66.67,33.0
2023-03-22 04:00:00+00:00,51.5,71.96,51.5
2023-03-22 05:00:00+00:00,60.0,84.43,60.0
2023-03-22 06:00:00+00:00,85.0,89.61,85.0
2023-03-22 07:00:00+00:00,85.0,93.46,85.0
2023-03-22 08:00:00+00:00,70.13,82.37,70.13
2023-03-22 09:00:00+00:00,58.35,58.35,58.35
2023-03-22 10:00:00+00:00,33.29,33.29,33.29
2023-03-22 11:00:00+00:00,22.93,22.93,22.93
2023-03-22 12:00:00+00:00,16.99,16.99,16.99
2023-03-22 13:00:00+00:00,39.43,39.43,39.43
2023-03-22 14:00:00+00:00,60.0,68.41,60.0
2023-03-22 15:00:00+00:00,69.5,78.92,69.5
2023-03-22 16:00:00+00:00,23.0,85.46,23.0
2023-03-22 17:00:00+00:00,23.0,84.97,23.0
2023-03-22 18:00:00+00:00,29.0,88.78,29.0
2023-03-22 19:00:00+00:00,29.52,88.29,29.52
2023-03-22 20:00:00+00:00,21.66,87.99,21.66
2023-03-22 21:00:00+00:00,23.0,88.84,23.0
2023-03-22 22:00:00+00:00,68.0,83.29,68.0
2023-03-22 23:00:00+00:00,50.0,68.05,50.0
2023-03-23 00:00:00+00:00,30.89,65.89,30.89
2023-03-23 01:00:00+00:00,0.0,55.29,0.0
2023-03-23 02:00:00+00:00,-6.71,45.94,-6.71
2023-03-23 03:00:00+00:00,-10.0,33.17,-10.0
2023-03-23 04:00:00+00:00,7.8,55.78,7.8
2023-03-23 05:00:00+00:00,35.3,80.64,35.3
2023-03-23 06:00:00+00:00,87.06,87.06,87.06
2023-03-23 07:00:00+00:00,92.8,92.8,92.8
2023-03-23 08:00:00+00:00,72.8,72.8,72.8
2023-03-23 09:00:00+00:00,40.74,40.74,40.74
2023-03-23 10:00:00+00:00,23.0,35.68,23.0
2023-03-23 11:00:00+00:00,35.64,35.64,35.64
2023-03-23 12:00:00+00:00,36.29,36.29,36.29
2023-03-23 13:00:00+00:00,41.62,41.62,41.62
2023-03-23 14:00:00+00:00,54.0,54.0,54.0
2023-03-23 15:00:00+00:00,74.33,74.33,74.33
2023-03-23 16:00:00+00:00,87.01,87.01,87.01
2023-03-23 17:00:00+00:00,84.0,92.59,84.0
2023-03-23 18:00:00+00:00,84.0,96.0,84.0
2023-03-23 19:00:00+00:00,84.0,91.59,84.0
2023-03-23 20:00:00+00:00,88.99,88.99,88.99
2023-03-23 21:00:00+00:00,86.1,86.1,86.1
2023-03-23 22:00:00+00:00,70.0,77.35,70.0
2023-03-23 23:00:00+00:00,55.12,55.12,55.12
2023-03-24 00:00:00+00:00,43.8,43.8,43.8
2023-03-24 01:00:00+00:00,40.67,40.67,40.67
2023-03-24 02:00:00+00:00,30.0,40.18,30.0
2023-03-24 03:00:00+00:00,20.5,35.07,20.5
2023-03-24 04:00:00+00:00,21.0,40.19,21.0
2023-03-24 05:00:00+00:00,30.0,62.44,30.0
2023-03-24 06:00:00+00:00,63.0,81.23,63.0
2023-03-24 07:00:00+00:00,63.0,81.23,63.0
2023-03-24 08:00:00+00:00,51.5,62.36,51.5
2023-03-24 09:00:00+00:00,36.95,36.95,36.95
2023-03-24 10:00:00+00:00,25.28,25.28,25.28
2023-03-24 11:00:00+00:00,54.5,54.5,11.47
2023-03-24 12:00:00+00:00,-6.04,3.99,-6.04
2023-03-24 13:00:00+00:00,2.07,2.07,2.07
2023-03-24 14:00:00+00:00,2.95,5.84,2.95
2023-03-24 15:00:00+00:00,29.59,29.59,29.59
2023-03-24 16:00:00+00:00,79.16,79.16,79.16
2023-03-24 17:00:00+00:00,85.54,85.54,85.54
2023-03-24 18:00:00+00:00,88.63,88.63,88.63
2023-03-24 19:00:00+00:00,88.32,88.32,88.32
2023-03-24 20:00:00+00:00,82.5,82.5,82.5
2023-03-24 21:00:00+00:00,76.2,76.2,76.2
2023-03-24 22:00:00+00:00,64.9,64.9,64.9
2023-03-24 23:00:00+00:00,15.3,15.3,15.3
2023-03-25 00:00:00+00:00,0.0,0.97,0.0
2023-03-25 01:00:00+00:00,0.11,0.11,0.11
2023-03-25 02:00:00+00:00,0.08,0.08,0.08
2023-03-25 03:00:00+00:00,0.29,0.29,0.29
2023-03-25 04:00:00+00:00,0.1,0.1,0.1
2023-03-25 05:00:00+00:00,3.53,3.53,3.53
2023-03-25 06:00:00+00:00,6.19,7.72,6.19
2023-03-25 07:00:00+00:00,5.93,37.0,5.93
2023-03-25 08:00:00+00:00,37.0,37.0,0.06
2023-03-25 09:00:00+00:00,-0.06,-0.06,-0.06
2023-03-25 10:00:00+00:00,-1.18,-1.18,-1.18
2023-03-25 11:00:00+00:00,-0.53,-0.53,-0.53
2023-03-25 12:00:00+00:00,-0.47,-0.07,-0.47
2023-03-25 13:00:00+00:00,-6.58,0.07,-6.58
2023-03-25 14:00:00+00:00,3.74,3.74,3.74
2023-03-25 15:00:00+00:00,55.4,55.4,24.37
2023-03-25 16:00:00+00:00,80.0,80.0,36.39
2023-03-25 17:00:00+00:00,92.0,92.0,70.53
2023-03-25 18:00:00+00:00,92.0,92.0,77.2
2023-03-25 19:00:00+00:00,85.0,85.0,74.69
2023-03-25 20:00:00+00:00,56.93,56.93,41.84
2023-03-25 21:00:00+00:00,54.5,54.5,38.91
2023-03-25 22:00:00+00:00,55.85,55.85,33.36
2023-03-25 23:00:00+00:00,55.0,55.0,39.66
2023-03-26 00:00:00+00:00,71.48,71.48,39.23
2023-03-26 01:00:00+00:00,66.38,66.38,40.12
2023-03-26 02:00:00+00:00,63.0,63.0,40.88
2023-03-26 03:00:00+00:00,50.0,50.0,41.42
2023-03-26 04:00:00+00:00,63.49,63.49,63.49
2023-03-26 05:00:00+00:00,73.09,73.09,73.09
2023-03-26 06:00:00+00:00,77.24,77.24,77.24
2023-03-26 07:00:00+00:00,79.6,79.6,79.6
2023-03-26 08:00:00+00:00,78.58,78.58,78.58
2023-03-26 09:00:00+00:00,65.0,76.0,65.0
2023-03-26 10:00:00+00:00,65.03,65.03,61.89
2023-03-26 11:00:00+00:00,21.0,55.44,21.0
2023-03-26 12:00:00+00:00,19.0,50.46,19.0
2023-03-26 13:00:00+00:00,19.0,46.02,19.0
2023-03-26 14:00:00+00:00,21.02,48.35,21.02
2023-03-26 15:00:00+00:00,77.09,77.09,77.09
2023-03-26 16:00:00+00:00,106.65,106.65,106.65
2023-03-26 17:00:00+00:00,117.86,117.86,117.86
2023-03-26 18:00:00+00:00,108.0,108.0,100.95
2023-03-26 19:00:00+00:00,108.0,108.0,100.77
2023-03-26 20:00:00+00:00,109.5,109.5,99.02
2023-03-26 21:00:00+00:00,109.5,109.5,94.64
2023-03-26 22:00:00+00:00,110.0,110.0,96.0
2023-03-26 23:00:00+00:00,91.71,91.71,91.71
2023-03-27 00:00:00+00:00,87.48,87.48,87.48
2023-03-27 01:00:00+00:00,83.99,83.99,83.99
2023-03-27 02:00:00+00:00,84.9,84.9,84.9
2023-03-27 03:00:00+00:00,92.85,92.85,92.85
2023-03-27 04:00:00+00:00,108.74,108.74,108.74
2023-03-27 05:00:00+00:00,139.56,139.56,139.56
2023-03-27 06:00:00+00:00,136.53,136.53,136.53
2023-03-27 07:00:00+00:00,97.85,97.85,97.85
2023-03-27 08:00:00+00:00,92.57,92.57,92.57
2023-03-27 09:00:00+00:00,80.93,80.93,80.93
2023-03-27 10:00:00+00:00,68.26,68.26,68.26
2023-03-27 11:00:00+00:00,54.91,54.91,54.91
2023-03-27 12:00:00+00:00,21.0,42.74,21.0
2023-03-27 13:00:00+00:00,21.0,46.16,21.0
2023-03-27 14:00:00+00:00,21.0,49.62,21.0
2023-03-27 15:00:00+00:00,23.88,74.37,23.88
2023-03-27 16:00:00+00:00,23.88,95.95,23.88
2023-03-27 17:00:00+00:00,124.38,124.38,21.0
2023-03-27 18:00:00+00:00,102.19,102.19,102.19
2023-03-27 19:00:00+00:00,101.91,101.91,101.91
2023-03-27 20:00:00+00:00,103.52,103.52,103.52
2023-03-27 21:00:00+00:00,80.0,91.46,80.0
2023-03-27 22:00:00+00:00,78.68,78.68,78.68
2023-03-27 23:00:00+00:00,82.3,82.3,82.3
2023-03-28 00:00:00+00:00,84.67,84.67,84.67
2023-03-28 01:00:00+00:00,86.0,92.83,86.0
2023-03-28 02:00:00+00:00,86.0,92.5,86.0
2023-03-28 03:00:00+00:00,85.0,99.44,85.0
2023-03-28 04:00:00+00:00,97.16,130.05,97.16
2023-03-28 05:00:00+00:00,159.92,159.92,159.92
2023-03-28 06:00:00+00:00,159.92,159.92,159.92
2023-03-28 07:00:00+00:00,125.21,125.21,125.21
2023-03-28 08:00:00+00:00,104.28,104.28,104.28
2023-03-28 09:00:00+00:00,89.0,94.89,89.0
2023-03-28 10:00:00+00:00,93.59,93.59,93.59
2023-03-28 11:00:00+00:00,91.68,91.68,91.68
2023-03-28 12:00:00+00:00,42.47,91.76,42.47
2023-03-28 13:00:00+00:00,31.45,94.32,31.45
2023-03-28 14:00:00+00:00,85.0,96.08,85.0
2023-03-28 15:00:00+00:00,91.0,108.59,91.0
2023-03-28 16:00:00+00:00,137.0,137.0,136.87
2023-03-28 17:00:00+00:00,201.3,201.3,160.98
2023-03-28 18:00:00+00:00,500.0,500.0,161.0
2023-03-28 19:00:00+00:00,350.0,350.0,132.0
